idx,x,y,z
221,-0.88668257,-0.87585413,2.1878986
222,-0.77253264,-0.89007086,2.230446
223,-0.8849045,-0.8768648,2.186629
224,-0.88300705,-0.87517816,2.1847413
225,-0.7709122,-0.8825713,2.2313824
226,-0.8825987,-0.8724358,2.18371
227,-0.76575696,-0.8816004,2.2305439
228,0.63430965,-0.8391124,2.1639652
229,0.63009197,-0.8371905,2.1700768
230,0.6282673,-0.83505094,2.1738267
231,-0.3739463,-0.24343169,3.992227
232,-0.37041825,-0.24889547,3.9959214
233,-1.0072463,-0.36374307,3.6795623
234,-0.91619784,-0.3337353,3.923838
235,-0.9134456,-0.3364547,3.9251435
236,-0.9121047,-0.33956587,3.927138
237,-0.91659963,-0.3292806,3.9177759
238,-0.92196035,-0.321698,3.9254189
239,-0.9227301,-0.32192153,3.9279
240,-0.9218457,-0.31922036,3.9292011
241,-1.1824168,-0.36995265,3.6479573
242,-0.9176489,-0.32035908,3.925027
243,-1.1845791,-0.37072158,3.6511726
244,-0.91557825,-0.3205044,3.9224558
245,-1.1857901,-0.37272558,3.6515756
246,-0.9138767,-0.32014874,3.9201572
247,-1.1864101,-0.37174398,3.6522202
248,-0.91319615,-0.32117343,3.9188938
249,-1.1862471,-0.3680759,3.6538744
250,-0.9136425,-0.3222239,3.9177341
251,-0.9148656,-0.32265666,3.9179053
252,-1.1860992,-0.36934596,3.655228
253,-0.9160687,-0.32360986,3.9188201
254,-1.1853691,-0.3694331,3.6547558
255,-0.9172241,-0.3249922,3.9189334
256,-1.1848828,-0.36849278,3.654762
257,-0.91890967,-0.32474962,3.9192576
258,-1.1849612,-0.36799285,3.6552863
259,-0.92082274,-0.32319832,3.9215274
260,-1.1852806,-0.36732614,3.656227
261,-0.92124444,-0.32215726,3.9222562
262,-1.1861053,-0.3666136,3.6580238
263,-1.1866195,-0.36736503,3.6586745
264,-0.9219678,-0.32644263,3.91502
265,-1.1853005,-0.36896962,3.6566284
266,-0.923003,-0.3272571,3.9130263
267,-1.1852083,-0.36714983,3.6562374
268,-0.92400587,-0.32754964,3.9149199
269,-1.185604,-0.36609608,3.655964
270,-0.9244211,-0.32776126,3.9164221
271,-1.1851727,-0.36395133,3.65654
272,-0.9223349,-0.32831982,3.9203548
273,-0.91926396,-0.3283077,3.9232337
274,-0.9142631,-0.31716484,3.924463
275,-0.29229245,-0.95936394,1.7520156
276,-0.308287,-0.9649238,1.7424351
277,-0.31227413,-0.96349245,1.7396643
278,-0.3081835,-0.9458123,1.7401837
